x,y,vx,vy,objet_raquette_2
591,455,13,12,250
604,467,13,12,250
617,479,13,12,240
630,467,13,-12,240
643,455,13,-12,240
656,443,13,-12,240
669,431,13,-12,230
682,419,13,-12,230
695,407,13,-12,230
708,395,13,-12,230
721,383,13,-12,220
734,371,13,-12,220
747,359,13,-12,220
760,347,13,-12,220
773,335,13,-12,220
786,323,13,-12,220
799,311,13,-12,210
812,299,13,-12,210
825,287,13,-12,210
838,275,13,-12,210
851,263,13,-12,210
864,251,13,-12,200
877,239,13,-12,200
890,227,13,-12,200
903,215,13,-12,190
916,203,13,-12,190
903,191,-13,-12,190
890,179,-13,-12,190
877,167,-13,-12,190
864,155,-13,-12,190
851,143,-13,-12,190
838,131,-13,-12,190
825,119,-13,-12,190
812,107,-13,-12,190
799,95,-13,-12,190
786,107,-13,12,190
773,119,-13,12,190
760,131,-13,12,190
747,143,-13,12,190
734,155,-13,12,190
721,167,-13,12,190
708,179,-13,12,190
695,191,-13,12,190
682,203,-13,12,190
669,215,-13,12,190
656,227,-13,12,190
643,239,-13,12,190
630,251,-13,12,190
617,263,-13,12,190
604,275,-13,12,190
591,287,-13,12,190
578,299,-13,12,190
565,311,-13,12,190
552,323,-13,12,190
539,335,-13,12,190
526,347,-13,12,190
513,359,-13,12,190
500,371,-13,12,190
487,383,-13,12,190
474,395,-13,12,190
461,407,-13,12,190
448,419,-13,12,190
435,431,-13,12,190
422,443,-13,12,190
409,455,-13,12,190
396,467,-13,12,190
383,479,-13,12,190
370,467,-13,-12,190
357,455,-13,-12,190
344,443,-13,-12,190
331,431,-13,-12,190
318,419,-13,-12,190
305,407,-13,-12,190
292,395,-13,-12,190
279,383,-13,-12,190
266,371,-13,-12,190
253,359,-13,-12,190
240,347,-13,-12,190
227,335,-13,-12,190
214,323,-13,-12,190
201,311,-13,-12,190
188,299,-13,-12,190
175,287,-13,-12,190
162,275,-13,-12,190
149,263,-13,-12,190
136,251,-13,-12,190
123,239,-13,-12,190
110,227,-13,-12,190
97,215,-13,-12,190
84,203,-13,-12,190
71,191,-13,-12,190
58,179,-13,-12,190
45,167,-13,-12,190
32,155,-13,-12,190
19,143,-13,-12,190
6,131,-13,-12,190
-7,119,-13,-12,190
-20,107,-13,-12,190
-33,95,-13,-12,190
474,275,-13,-12,190
461,263,-13,-12,190
448,251,-13,-12,190
435,239,-13,-12,190
422,227,-13,-12,190
409,215,-13,-12,190
396,203,-13,-12,190
383,191,-13,-12,190
370,179,-13,-12,190
357,167,-13,-12,190
344,155,-13,-12,190
331,143,-13,-12,190
318,131,-13,-12,190
305,119,-13,-12,190
292,107,-13,-12,190
279,95,-13,-12,190
266,107,-13,12,190
253,119,-13,12,190
240,131,-13,12,190
227,143,-13,12,190
214,155,-13,12,190
201,167,-13,12,190
188,179,-13,12,190
175,191,-13,12,190
162,203,-13,12,190
149,215,-13,12,190
136,227,-13,12,190
123,239,-13,12,190
110,251,-13,12,190
97,263,-13,12,190
84,275,-13,12,190
71,287,-13,12,190
58,299,-13,12,190
45,311,-13,12,190
32,323,-13,12,190
19,335,-13,12,190
6,347,-13,12,190
-7,359,-13,12,190
-20,371,-13,12,190
-33,383,-13,12,190
474,299,-13,12,190
461,311,-13,12,190
448,323,-13,12,190
435,335,-13,12,190
422,347,-13,12,190
409,359,-13,12,190
396,371,-13,12,190
383,383,-13,12,190
370,395,-13,12,190
505,308,18,21,250
523,329,18,21,250
541,350,18,21,250
559,371,18,21,250
577,392,18,21,250
595,413,18,21,250
613,434,18,21,250
631,455,18,21,250
649,476,18,21,250
667,455,18,-21,250
685,434,18,-21,250
703,413,18,-21,250
721,392,18,-21,250
739,371,18,-21,250
757,350,18,-21,250
775,329,18,-21,250
793,308,18,-21,250
811,287,18,-21,250
829,266,18,-21,240
847,245,18,-21,240
865,224,18,-21,240
883,203,18,-21,240
901,182,18,-21,230
919,161,18,-21,230
937,140,18,-21,230
955,119,18,-21,230
973,98,18,-21,220
991,119,18,21,220
1009,140,18,21,220
505,308,18,21,210
523,329,18,21,170
541,350,18,21,170
559,371,18,21,170
577,392,18,21,170
595,413,18,21,170
613,434,18,21,170
631,455,18,21,170
649,476,18,21,170
667,455,18,-21,170
685,434,18,-21,170
703,413,18,-21,170
721,392,18,-21,170
739,371,18,-21,170
757,350,18,-21,170
775,329,18,-21,160
793,308,18,-21,160
811,287,18,-21,160
829,266,18,-21,160
847,245,18,-21,160
865,224,18,-21,150
883,203,18,-21,150
901,182,18,-21,150
919,161,18,-21,150
901,140,-18,-21,150
883,119,-18,-21,150
865,98,-18,-21,150
847,119,-18,21,150
829,140,-18,21,150
811,161,-18,21,150
793,182,-18,21,150
775,203,-18,21,150
757,224,-18,21,150
739,245,-18,21,150
721,266,-18,21,150
703,287,-18,21,150
685,308,-18,21,150
667,329,-18,21,150
649,350,-18,21,150
631,371,-18,21,150
613,392,-18,21,150
595,413,-18,21,150
577,434,-18,21,150
559,455,-18,21,150
541,476,-18,21,150
523,455,-18,-21,150
505,434,-18,-21,150
487,413,-18,-21,150
469,392,-18,-21,150
451,371,-18,-21,150
433,350,-18,-21,150
415,329,-18,-21,150
397,308,-18,-21,150
379,287,-18,-21,150
361,266,-18,-21,150
343,245,-18,-21,150
325,224,-18,-21,150
307,203,-18,-21,150
289,182,-18,-21,150
271,161,-18,-21,150
253,140,-18,-21,150
235,119,-18,-21,150
217,98,-18,-21,150
199,119,-18,21,150
181,140,-18,21,150
163,161,-18,21,150
145,182,-18,21,150
127,203,-18,21,150
109,224,-18,21,150
91,245,-18,21,150
73,266,-18,21,150
55,287,-18,21,150
37,308,-18,21,150
55,329,18,21,150
73,350,18,21,150
91,371,18,21,150
109,392,18,21,150
127,413,18,21,150
145,434,18,21,150
163,455,18,21,150
181,476,18,21,150
199,455,18,-21,150
217,434,18,-21,150
235,413,18,-21,150
253,392,18,-21,150
271,371,18,-21,150
289,350,18,-21,150
307,329,18,-21,140
325,308,18,-21,140
343,287,18,-21,140
361,266,18,-21,140
379,245,18,-21,140
397,224,18,-21,150
415,203,18,-21,150
433,182,18,-21,150
451,161,18,-21,150
469,140,18,-21,160
487,119,18,-21,160
505,98,18,-21,160
523,119,18,21,170
541,140,18,21,170
559,161,18,21,170
577,182,18,21,180
595,203,18,21,180
613,224,18,21,180
631,245,18,21,180
649,266,18,21,190
667,287,18,21,190
685,308,18,21,190
703,329,18,21,200
721,350,18,21,200
739,371,18,21,200
757,392,18,21,210
775,413,18,21,210
793,434,18,21,210
811,455,18,21,210
829,476,18,21,220
847,455,18,-21,220
865,434,18,-21,220
883,413,18,-21,230
901,392,18,-21,230
919,371,18,-21,240
937,350,18,-21,240
955,329,18,-21,240
973,308,18,-21,250
991,287,18,-21,250
1009,266,18,-21,250
505,266,18,-21,250
523,245,18,-21,250
541,224,18,-21,250
559,203,18,-21,250
577,182,18,-21,250
595,161,18,-21,250
613,140,18,-21,250
631,119,18,-21,250
649,98,18,-21,250
667,119,18,21,250
685,140,18,21,260
703,161,18,21,260
721,182,18,21,260
739,203,18,21,260
757,224,18,21,260
775,245,18,21,270
793,266,18,21,270
811,287,18,21,270
829,308,18,21,270
847,329,18,21,270
865,350,18,21,280
883,371,18,21,280
901,392,18,21,280
919,413,18,21,290
937,434,18,21,290
955,455,18,21,290
973,476,18,21,300
991,455,18,-21,300
1009,434,18,-21,300
505,266,18,-21,300
523,245,18,-21,300
541,224,18,-21,300
559,203,18,-21,300
577,182,18,-21,300
595,161,18,-21,300
613,140,18,-21,300
631,119,18,-21,300
649,98,18,-21,310
667,119,18,21,310
685,140,18,21,310
703,161,18,21,310
721,182,18,21,320
739,203,18,21,320
757,224,18,21,320
775,245,18,21,320
793,266,18,21,330
811,287,18,21,330
829,308,18,21,330
847,329,18,21,340
865,350,18,21,340
883,371,18,21,340
901,392,18,21,350
919,413,18,21,350
901,434,-18,21,350
883,455,-18,21,350
865,476,-18,21,360
847,455,-18,-21,360
829,434,-18,-21,360
811,413,-18,-21,360
793,392,-18,-21,360
775,371,-18,-21,360
757,350,-18,-21,360
739,329,-18,-21,360
721,308,-18,-21,360
703,287,-18,-21,360
685,266,-18,-21,360
667,245,-18,-21,360
649,224,-18,-21,360
631,203,-18,-21,360
613,182,-18,-21,360
595,161,-18,-21,360
577,140,-18,-21,360
559,119,-18,-21,360
541,98,-18,-21,360
523,119,-18,21,360
505,140,-18,21,360
487,161,-18,21,360
469,182,-18,21,360
451,203,-18,21,360
433,224,-18,21,360
415,245,-18,21,360
397,266,-18,21,360
379,287,-18,21,360
361,308,-18,21,360
343,329,-18,21,360
325,350,-18,21,360
307,371,-18,21,360
289,392,-18,21,360
271,413,-18,21,360
253,434,-18,21,360
235,455,-18,21,360
217,476,-18,21,360
199,455,-18,-21,360
181,434,-18,-21,360
163,413,-18,-21,360
145,392,-18,-21,360
127,371,-18,-21,360
109,350,-18,-21,360
91,329,-18,-21,360
73,308,-18,-21,360
55,287,-18,-21,360
37,266,-18,-21,360
55,245,18,-21,360
73,224,18,-21,360
91,203,18,-21,360
109,182,18,-21,360
127,161,18,-21,360
145,140,18,-21,360
163,119,18,-21,360
181,98,18,-21,360
199,119,18,21,360
217,140,18,21,360
235,161,18,21,360
253,182,18,21,360
271,203,18,21,360
289,224,18,21,360
307,245,18,21,350
325,266,18,21,350
343,287,18,21,350
361,308,18,21,350
379,329,18,21,350
397,350,18,21,350
415,371,18,21,350
433,392,18,21,350
451,413,18,21,350
469,434,18,21,350
487,455,18,21,340
505,476,18,21,340
523,455,18,-21,340
541,434,18,-21,330
559,413,18,-21,330
577,392,18,-21,330
595,371,18,-21,320
613,350,18,-21,320
631,329,18,-21,320
649,308,18,-21,320
667,287,18,-21,310
685,266,18,-21,310
703,245,18,-21,300
721,224,18,-21,300
739,203,18,-21,300
757,182,18,-21,290
775,161,18,-21,290
793,140,18,-21,280
811,119,18,-21,280
829,98,18,-21,280
847,119,18,21,280
865,140,18,21,280
883,161,18,21,270
901,182,18,21,270
919,203,18,21,270
937,224,18,21,260
955,245,18,21,260
973,266,18,21,260
991,287,18,21,260
1009,308,18,21,250
505,308,18,21,250
523,329,18,21,250
541,350,18,21,250
559,371,18,21,250
577,392,18,21,250
595,413,18,21,250
613,434,18,21,250
631,455,18,21,250
649,476,18,21,250
667,455,18,-21,250
685,434,18,-21,250
703,413,18,-21,250
721,392,18,-21,250
739,371,18,-21,250
757,350,18,-21,250
775,329,18,-21,250
793,308,18,-21,250
811,287,18,-21,240
829,266,18,-21,240
847,245,18,-21,240
865,224,18,-21,240
883,203,18,-21,230
901,182,18,-21,230
919,161,18,-21,230
937,140,18,-21,230
955,119,18,-21,220
973,98,18,-21,220
991,119,18,21,220
1009,140,18,21,210
505,308,18,21,210
523,329,18,21,210
541,350,18,21,210
559,371,18,21,210
577,392,18,21,210
595,413,18,21,210
613,434,18,21,200
631,455,18,21,200
649,476,18,21,200
667,455,18,-21,200
685,434,18,-21,190
703,413,18,-21,190
721,392,18,-21,190
739,371,18,-21,180
757,350,18,-21,180
775,329,18,-21,180
793,308,18,-21,180
811,287,18,-21,170
829,266,18,-21,170
847,245,18,-21,170
865,224,18,-21,160
883,203,18,-21,160
901,182,18,-21,160
919,161,18,-21,150
901,140,-18,-21,150
883,119,-18,-21,150
865,98,-18,-21,150
847,119,-18,21,150
829,140,-18,21,150
811,161,-18,21,150
793,182,-18,21,150
775,203,-18,21,150
757,224,-18,21,150
739,245,-18,21,150
721,266,-18,21,150
703,287,-18,21,150
685,308,-18,21,150
667,329,-18,21,150
649,350,-18,21,150
631,371,-18,21,150
613,392,-18,21,150
595,413,-18,21,150
577,434,-18,21,150
559,455,-18,21,150
541,476,-18,21,150
523,455,-18,-21,150
505,434,-18,-21,150
487,413,-18,-21,150
469,392,-18,-21,150
451,371,-18,-21,150
433,350,-18,-21,150
415,329,-18,-21,150
397,308,-18,-21,150
379,287,-18,-21,150
361,266,-18,-21,150
343,245,-18,-21,150
325,224,-18,-21,150
307,203,-18,-21,150
289,182,-18,-21,150
271,161,-18,-21,150
253,140,-18,-21,150
235,119,-18,-21,150
217,98,-18,-21,150
199,119,-18,21,150
181,140,-18,21,150
163,161,-18,21,150
145,182,-18,21,150
127,203,-18,21,150
109,224,-18,21,150
91,245,-18,21,150
73,266,-18,21,150
55,287,-18,21,150
37,308,-18,21,150
55,329,18,21,150
73,350,18,21,150
91,371,18,21,150
109,392,18,21,150
127,413,18,21,150
145,434,18,21,150
163,455,18,21,150
181,476,18,21,150
199,455,18,-21,150
217,434,18,-21,140
235,413,18,-21,140
253,392,18,-21,140
271,371,18,-21,140
289,350,18,-21,140
307,329,18,-21,140
325,308,18,-21,140
343,287,18,-21,140
361,266,18,-21,140
379,245,18,-21,140
397,224,18,-21,150
415,203,18,-21,150
433,182,18,-21,150
451,161,18,-21,150
469,140,18,-21,150
487,119,18,-21,150
505,98,18,-21,160
523,119,18,21,160
541,140,18,21,160
559,161,18,21,170
577,182,18,21,170
595,203,18,21,170
613,224,18,21,180
631,245,18,21,180
649,266,18,21,180
667,287,18,21,190
685,308,18,21,190
703,329,18,21,190
721,350,18,21,200
739,371,18,21,200
757,392,18,21,200
775,413,18,21,210
793,434,18,21,210
811,455,18,21,210
829,476,18,21,220
847,455,18,-21,220
865,434,18,-21,220
883,413,18,-21,230
901,392,18,-21,230
919,371,18,-21,230
937,350,18,-21,240
955,329,18,-21,240
973,308,18,-21,250
991,287,18,-21,250
1009,266,18,-21,250
505,266,18,-21,250
523,245,18,-21,250
541,224,18,-21,250
559,203,18,-21,250
577,182,18,-21,250
595,161,18,-21,250
613,140,18,-21,260
631,119,18,-21,260
649,98,18,-21,260
667,119,18,21,260
685,140,18,21,270
703,161,18,21,270
721,182,18,21,270
739,203,18,21,270
757,224,18,21,280
775,245,18,21,280
793,266,18,21,280
811,287,18,21,290
829,308,18,21,290
847,329,18,21,290
865,350,18,21,300
883,371,18,21,300
901,392,18,21,300
919,413,18,21,310
937,434,18,21,310
955,455,18,21,310
973,476,18,21,320
991,455,18,-21,320
1009,434,18,-21,320
505,266,18,-21,320
523,245,18,-21,320
541,224,18,-21,320
559,203,18,-21,320
577,182,18,-21,320
595,161,18,-21,320
613,140,18,-21,320
631,119,18,-21,320
649,98,18,-21,320
496,295,9,8,250
505,303,9,8,250
514,311,9,8,250
523,319,9,8,250
532,327,9,8,250
541,335,9,8,250
550,343,9,8,250
559,351,9,8,250
568,359,9,8,250
577,367,9,8,250
586,375,9,8,250
595,383,9,8,250
604,391,9,8,250
613,399,9,8,250
622,407,9,8,240
631,415,9,8,240
640,423,9,8,240
649,431,9,8,240
658,439,9,8,240
667,447,9,8,230
676,455,9,8,230
685,463,9,8,230
694,471,9,8,220
703,463,9,-8,220
712,455,9,-8,220
721,447,9,-8,210
730,439,9,-8,210
739,431,9,-8,210
748,423,9,-8,210
757,415,9,-8,200
766,407,9,-8,200
775,399,9,-8,200
784,391,9,-8,190
793,383,9,-8,190
802,375,9,-8,190
811,367,9,-8,190
820,359,9,-8,190
829,351,9,-8,190
838,343,9,-8,190
847,335,9,-8,190
856,327,9,-8,190
865,319,9,-8,190
874,311,9,-8,190
883,303,9,-8,200
892,295,9,-8,200
901,287,9,-8,200
910,279,9,-8,200
901,271,-9,-8,200
892,263,-9,-8,210
883,255,-9,-8,210
874,247,-9,-8,210
865,239,-9,-8,210
856,231,-9,-8,210
847,223,-9,-8,210
838,215,-9,-8,210
829,207,-9,-8,210
820,199,-9,-8,210
811,191,-9,-8,210
802,183,-9,-8,210
793,175,-9,-8,210
784,167,-9,-8,210
775,159,-9,-8,210
766,151,-9,-8,210
757,143,-9,-8,210
748,135,-9,-8,210
739,127,-9,-8,210
730,119,-9,-8,210
721,111,-9,-8,210
712,103,-9,-8,210
703,95,-9,-8,210
694,103,-9,8,210
685,111,-9,8,210
676,119,-9,8,210
667,127,-9,8,210
658,135,-9,8,210
649,143,-9,8,210
640,151,-9,8,210
631,159,-9,8,210
622,167,-9,8,210
613,175,-9,8,210
604,183,-9,8,210
595,191,-9,8,210
586,199,-9,8,210
577,207,-9,8,210
568,215,-9,8,210
559,223,-9,8,210
550,231,-9,8,210
541,239,-9,8,210
532,247,-9,8,210
523,255,-9,8,210
514,263,-9,8,210
505,271,-9,8,210
496,279,-9,8,210
487,287,-9,8,210
478,295,-9,8,210
469,303,-9,8,210
460,311,-9,8,210
451,319,-9,8,210
442,327,-9,8,210
433,335,-9,8,210
424,343,-9,8,210
415,351,-9,8,210
406,359,-9,8,210
397,367,-9,8,210
388,375,-9,8,210
379,383,-9,8,210
370,391,-9,8,210
361,399,-9,8,210
352,407,-9,8,210
343,415,-9,8,210
334,423,-9,8,210
325,431,-9,8,210
316,439,-9,8,210
307,447,-9,8,210
298,455,-9,8,210
289,463,-9,8,210
280,471,-9,8,210
271,463,-9,-8,210
262,455,-9,-8,210
253,447,-9,-8,210
244,439,-9,-8,210
235,431,-9,-8,210
226,423,-9,-8,210
217,415,-9,-8,210
208,407,-9,-8,210
199,399,-9,-8,210
190,391,-9,-8,210
181,383,-9,-8,210
172,375,-9,-8,210
163,367,-9,-8,210
154,359,-9,-8,210
145,351,-9,-8,210
136,343,-9,-8,210
127,335,-9,-8,210
118,327,-9,-8,210
109,319,-9,-8,210
100,311,-9,-8,210
91,303,-9,-8,210
82,295,-9,-8,210
73,287,-9,-8,210
64,279,-9,-8,210
55,271,-9,-8,210
46,263,-9,-8,210
55,255,9,-8,210
64,247,9,-8,210
73,239,9,-8,210
82,231,9,-8,210
91,223,9,-8,210
100,215,9,-8,210
109,207,9,-8,210
118,199,9,-8,210
127,191,9,-8,210
136,183,9,-8,210
145,175,9,-8,200
154,167,9,-8,200
163,159,9,-8,200
172,151,9,-8,200
181,143,9,-8,200
190,135,9,-8,190
199,127,9,-8,190
208,119,9,-8,190
217,111,9,-8,190
226,103,9,-8,180
235,95,9,-8,180
244,103,9,8,180
253,111,9,8,180
262,119,9,8,180
271,127,9,8,180
280,135,9,8,180
289,143,9,8,180
298,151,9,8,190
307,159,9,8,190
316,167,9,8,190
325,175,9,8,190
334,183,9,8,190
343,191,9,8,190
352,199,9,8,190
361,207,9,8,200
370,215,9,8,200
379,223,9,8,200
388,231,9,8,200
397,239,9,8,200
406,247,9,8,210
415,255,9,8,210
424,263,9,8,220
433,271,9,8,220
442,279,9,8,220
451,287,9,8,230
460,295,9,8,230
469,303,9,8,230
478,311,9,8,240
487,319,9,8,250
496,327,9,8,250
505,335,9,8,250
514,343,9,8,250
523,351,9,8,260
532,359,9,8,260
541,367,9,8,260
550,375,9,8,270
559,383,9,8,270
568,391,9,8,270
577,399,9,8,270
586,407,9,8,270
595,415,9,8,260
604,423,9,8,260
613,431,9,8,260
622,439,9,8,260
631,447,9,8,260
640,455,9,8,250
649,463,9,8,250
658,471,9,8,250
667,463,9,-8,250
676,455,9,-8,240
685,447,9,-8,240
694,439,9,-8,240
703,431,9,-8,230
712,423,9,-8,230
721,415,9,-8,230
730,407,9,-8,220
739,399,9,-8,220
748,391,9,-8,220
757,383,9,-8,220
766,375,9,-8,210
775,367,9,-8,210
784,359,9,-8,210
793,351,9,-8,210
802,343,9,-8,200
811,335,9,-8,200
820,327,9,-8,200
829,319,9,-8,190
838,311,9,-8,190
847,303,9,-8,190
856,295,9,-8,180
865,287,9,-8,180
874,279,9,-8,180
883,271,9,-8,180
892,263,9,-8,170
901,255,9,-8,170
910,247,9,-8,170
901,239,-9,-8,160
892,231,-9,-8,160
883,223,-9,-8,160
874,215,-9,-8,160
865,207,-9,-8,160
856,199,-9,-8,160
847,191,-9,-8,160
838,183,-9,-8,160
829,175,-9,-8,160
820,167,-9,-8,160
811,159,-9,-8,160
802,151,-9,-8,160
793,143,-9,-8,160
784,135,-9,-8,160
775,127,-9,-8,160
766,119,-9,-8,160
757,111,-9,-8,160
748,103,-9,-8,160
739,95,-9,-8,160
730,103,-9,8,160
721,111,-9,8,160
712,119,-9,8,160
703,127,-9,8,160
694,135,-9,8,160
685,143,-9,8,160
676,151,-9,8,160
667,159,-9,8,160
658,167,-9,8,160
649,175,-9,8,160
640,183,-9,8,160
631,191,-9,8,160
622,199,-9,8,160
613,207,-9,8,160
604,215,-9,8,160
595,223,-9,8,160
586,231,-9,8,160
577,239,-9,8,160
568,247,-9,8,160
559,255,-9,8,160
550,263,-9,8,160
541,271,-9,8,160
532,279,-9,8,160
523,287,-9,8,160
514,295,-9,8,160
505,303,-9,8,160
496,311,-9,8,160
487,319,-9,8,160
478,327,-9,8,160
469,335,-9,8,160
460,343,-9,8,160
451,351,-9,8,160
442,359,-9,8,160
433,367,-9,8,160
424,375,-9,8,160
415,383,-9,8,160
406,391,-9,8,160
397,399,-9,8,160
388,407,-9,8,160
379,415,-9,8,160
370,423,-9,8,160
361,431,-9,8,160
352,439,-9,8,160
343,447,-9,8,160
334,455,-9,8,160
325,463,-9,8,160
316,471,-9,8,160
307,463,-9,-8,160
298,455,-9,-8,160
289,447,-9,-8,160
280,439,-9,-8,160
271,431,-9,-8,160
262,423,-9,-8,160
253,415,-9,-8,160
244,407,-9,-8,160
235,399,-9,-8,160
226,391,-9,-8,160
217,383,-9,-8,160
208,375,-9,-8,160
199,367,-9,-8,160
190,359,-9,-8,160
181,351,-9,-8,160
172,343,-9,-8,160
163,335,-9,-8,160
154,327,-9,-8,160
145,319,-9,-8,160
136,311,-9,-8,160
127,303,-9,-8,160
118,295,-9,-8,160
109,287,-9,-8,160
100,279,-9,-8,160
91,271,-9,-8,160
82,263,-9,-8,160
73,255,-9,-8,160
64,247,-9,-8,160
55,239,-9,-8,160
46,231,-9,-8,160
55,223,9,-8,160
64,215,9,-8,160
73,207,9,-8,160
82,199,9,-8,160
91,191,9,-8,160
100,183,9,-8,160
109,175,9,-8,160
118,167,9,-8,160
127,159,9,-8,160
136,151,9,-8,160
145,143,9,-8,160
154,135,9,-8,160
163,127,9,-8,160
172,119,9,-8,160
181,111,9,-8,160
190,103,9,-8,160
199,95,9,-8,160
208,103,9,8,160
217,111,9,8,160
226,119,9,8,160
235,127,9,8,160
244,135,9,8,160
253,143,9,8,160
262,151,9,8,160
271,159,9,8,160
280,167,9,8,160
289,175,9,8,160
298,183,9,8,160
307,191,9,8,170
316,199,9,8,170
325,207,9,8,170
334,215,9,8,170
343,223,9,8,170
352,231,9,8,180
361,239,9,8,180
370,247,9,8,180
379,255,9,8,180
388,263,9,8,190
397,271,9,8,190
406,279,9,8,190
